Id,Label,timeset,username,category,post_activity,fan_count,talking_about_count,users_can_post,link,,,,
4.37764E+14,GardenSantaFe,,GardenSantaFe,ShoppingMall,0.12,60750,312,yes,https://www.facebook.com/GardenSantaFe/,,,,
1.42457E+14,EXPOTEC,,Expotec,NonprofitOrganization,0.01,61018,25,no,https://www.facebook.com/Expotec/,,,,
1.99488E+14,"Carlos""""Chicken""""Muñoz",,carloschickenfans,PublicFigure,0.04,61240,317,yes,https://www.facebook.com/carloschickenfans/,,,,
1.0322E+14,StartupGrind,,StartupGrind,Interest,0.1,62426,1357,yes,https://www.facebook.com/StartupGrind/,,,,
2.2064E+14,CanacineMéxico,,canacine.mexico,Media/NewsCompany,0.12,62466,101,yes,https://www.facebook.com/canacine.mexico/,,,,
1.1887E+14,TeleMakingWebapp,,app.TeleMakingWeb,AppPage,0,63118,22,no,https://www.facebook.com/app.TeleMakingWeb/,,,,
1.18555E+11,PeriódicoLAROCKA,,larockamty,Magazine,0.08,63327,2096,yes,https://www.facebook.com/larockamty/,,,,
2.0588E+14,TecnológicodeMonterreyenCuernavaca,,TECenCVA,College&University,0.04,63986,315,yes,https://www.facebook.com/TECenCVA/,,,,
3.2295E+14,Novelistik,,novelistik,Media/NewsCompany,0.01,64738,65,yes,https://www.facebook.com/novelistik/,,,,
1.39039E+15,LaCana,,lacanamx,Organization,0.04,65407,1143,yes,https://www.facebook.com/lacanamx/,,,,
1.43567E+15,TalentoModelo,,TalentoModeloGMT,Education,0.09,66493,1145,yes,https://www.facebook.com/TalentoModeloGMT/,,,,
3.56311E+14,BanRegio,,BanRegio,FinanceCompany,0.02,66731,738,yes,https://www.facebook.com/BanRegio/,,,,
1.3112E+11,ICANN,,icannorg,NonprofitOrganization,0.05,67002,139,no,https://www.facebook.com/icannorg/,,,,
1.59256E+14,BodySystemsMéxico,,BodySystemsMexico,Sports&RecreationVenue,0.02,67318,85,yes,https://www.facebook.com/BodySystemsMexico/,,,,
4.75359E+14,Victoria147,,Victoria147org,Organization,0.05,67728,396,yes,https://www.facebook.com/Victoria147org/,,,,
2.8389E+14,BárbaraBotello,,barbarabotellogto,Politician,0.08,68282,1370,no,https://www.facebook.com/barbarabotellogto/,,,,
2.33183E+11,AsociaciónNacionaldeEmpresariosIndependientes,,,Organization,0.03,69181,961,yes,https://www.facebook.com/Asociación-Nacional-de-Empresarios-Independientes-233183205680/,,,,
3.66794E+11,CumbreGlobaldeNegociosVerdes,,negociosverdes,AdvertisingAgency,0,69429,38,yes,https://www.facebook.com/negociosverdes/,,,,
2.1493E+14,SabesqueeresdelTEC,,eresdeltec,EntertainmentWebsite,0.04,69689,10751,yes,https://www.facebook.com/eresdeltec/,,,,
33851262136,PrepaTec,,PrepaTec,School,0.02,70669,413,yes,https://www.facebook.com/PrepaTec/,,,,
3.74421E+14,OlgaNellyGarcía,,OlgaNellyGarcia,PublicFigure,0.09,71096,2264,yes,https://www.facebook.com/OlgaNellyGarcia/,,,,
2.53201E+14,Radiológico100.1FM,,Radiologico100.1FM,PublicFigure,0.25,71198,592,yes,https://www.facebook.com/Radiologico100.1FM/,,,,
26969639441,YaleSchoolofManagement,,yalesom,College&University,0.07,72397,481,yes,https://www.facebook.com/yalesom/,,,,
1.57536E+15,CHartoons,,CHartoons,Website,0.01,72702,87,yes,https://www.facebook.com/CHartoons/,,,,
2.57833E+14,MUCD,,MUCD1,Organization,0.09,73674,401,no,https://www.facebook.com/MUCD1/,,,,
1.26546E+14,TecnológicodeMonterreyCampusEstadodeMéxico,,ITESMCEMoficial,College&University,0.05,74141,3264,yes,https://www.facebook.com/ITESMCEMoficial/,,,,
1.87704E+14,Tea&CoffeeCo.byOrganicaBoutique,,teaandcoffeeco,Restaurant,0.02,75303,100,no,https://www.facebook.com/teaandcoffeeco/,,,,
4.67763E+14,ElHorizonte,,elhorizonte,Newspaper,5.47,75577,8725,yes,https://www.facebook.com/elhorizonte/,,,,
3.25398E+14,SylviaA.Earle,,sylvia.a.earle,PublicFigure,0.02,76465,1154,no,https://www.facebook.com/sylvia.a.earle/,,,,
3.41778E+11,UnitedNationsGlobalCompact,,UNGlobalCompact,NonprofitOrganization,0.04,76588,497,no,https://www.facebook.com/UNGlobalCompact/,,,,
6.36863E+14,CarmenSalinasLozanoOficial,,carmensalinaslozanooficial,Artist,0.01,78001,210,yes,https://www.facebook.com/carmensalinaslozanooficial/,,,,
2.4621E+14,SharkTankMéxicoFanPage,,SharkTankMx,Community,0.02,78097,423,yes,https://www.facebook.com/SharkTankMx/,,,,
2.17923E+14,HospitalZambranoHellionTecSalud,,HospitalZambranoHellion,Hospital,0.04,78500,4299,yes,https://www.facebook.com/HospitalZambranoHellion/,,,,
2.02457E+11,GobiernodeMonterrey,,mtygob,GovernmentOrganization,0.17,79786,463,yes,https://www.facebook.com/mtygob/,,,,
2.85787E+14,WOBI::WorldofBusinessIdeas,,wobi.en,Organization,0.01,80366,265,no,https://www.facebook.com/wobi.en/,,,,
3.67467E+14,PublicisBrasil,,publicisbrasil,AdvertisingAgency,0.02,81984,369,yes,https://www.facebook.com/publicisbrasil/,,,,
4.25425E+14,INCmty,,INCmty,Arts&Entertainment,0.04,82401,112,yes,https://www.facebook.com/INCmty/,,,,
1.74529E+11,Endeavor,,endeavorglobal,PublicService,0.03,82907,203,yes,https://www.facebook.com/endeavorglobal/,,,,
1.24409E+14,AsociaciónMéxicoJaponesadelNoreste,,asociacionmexicojaponesadeln,NonprofitOrganization,0.02,84531,696,yes,https://www.facebook.com/asociacionmexicojaponesadeln/,,,,
3.76025E+14,EditorialOcéanodeMéxico,,editorial.oceano.mexico,LiteraryEditor,0.14,84905,288,yes,https://www.facebook.com/editorial.oceano.mexico/,,,,
1.68412E+14,LasPalabrasdeFa,,LasPalabrasDeFa,PublicFigure,0.01,85416,116,yes,https://www.facebook.com/LasPalabrasDeFa/,,,,
9.54379E+14,RobertoLee,,robertolee23,Entrepreneur,0.05,87173,3636,yes,https://www.facebook.com/robertolee23/,,,,
1.50421E+14,UniversidadDeLaSalleBajío,,DeLaSalleBajio,College&University,0.06,88475,1071,yes,https://www.facebook.com/DeLaSalleBajio/,,,,
2.94591E+14,Libri:unapassione,,LibriUnaPassione,Book,0.09,89473,703,yes,https://www.facebook.com/LibriUnaPassione/,,,,
3.02084E+11,AbiertoGNPSeguros,,AbiertoGNPSeguros,SportsEvent,0.02,90028,76,yes,https://www.facebook.com/AbiertoGNPSeguros/,,,,
3.66996E+14,"Francisco""""ElMercadólogodelFuturo""""",,franciscomercadologodelfuturo,Entrepreneur,0,91243,73,yes,https://www.facebook.com/franciscomercadologodelfuturo/,,,,
3.04134E+14,ElMuseoSoumaya,,elmuseosoumaya,ArtMuseum,0.06,91807,975,yes,https://www.facebook.com/elmuseosoumaya/,,,,
2.12955E+14,GlobalShapers,,GlobalShapers,CommunityOrganization,0.05,92771,390,yes,https://www.facebook.com/GlobalShapers/,,,,
1.90438E+14,FeriaInternacionaldelLibroMonterrey,,FeriaDelLibroMty,NonprofitOrganization,0.02,93174,59,no,https://www.facebook.com/FeriaDelLibroMty/,,,,
1.22981E+14,CDCenEspañol,,CDCespanol,GovernmentOrganization,0.05,94123,525,no,https://www.facebook.com/CDCespanol/,,,,
1.28262E+14,RobertoGómezJunco,,rgomezjunco,Journalist,0.06,94209,2124,yes,https://www.facebook.com/rgomezjunco/,,,,
1.46336E+14,MuseodelAceroHorno3,,Museohorno3,Museum,0.1,97199,1657,yes,https://www.facebook.com/Museohorno3/,,,,
1.82509E+11,ConciertosMonterrey,,conciertosmonterreyoficial,Company,0,99597,62,yes,https://www.facebook.com/conciertosmonterreyoficial/,,,,
1.39012E+15,GandhiOrbile,,Gandhiorbile,Book,0.01,100627,54,yes,https://www.facebook.com/Gandhiorbile/,,,,
42700121990,FedericoGarciaLorca,,,Author,0.01,100796,170,yes,https://www.facebook.com/Federico-Garcia-Lorca-42700121990/,,,,
1.92173E+11,BIOSFERA-FUNDACIONPARALACONSERVACIONYPROTECCIONDELMEDIOAMBIENTE,,biosferafundacion,NonprofitOrganization,0,101440,134,no,https://www.facebook.com/biosferafundacion/,,,,
3.13466E+14,ArturoVillegas,,arturovillegasmx,PublicFigure,0.42,102353,318914,yes,https://www.facebook.com/arturovillegasmx/,,,,
1.8547E+15,NeilArmstrongPRF,,neilarmstrongofficial,PublicFigure,0.01,103549,67,yes,https://www.facebook.com/neilarmstrongofficial/,,,,
5.83536E+14,Lamosa,,Lamosapisos,HomeDecor,0.03,103584,1085,yes,https://www.facebook.com/Lamosapisos/,,,,
1.14669E+14,GanaGolMéxico,,GanaGolMx,Product/Service,0.04,103969,103,yes,https://www.facebook.com/GanaGolMx/,,,,
1.09209E+14,NeilArmstrong,,,PublicFigure,0,104863,0,no,https://www.facebook.com/pages/Neil-Armstrong/109208589098452,,,,
2.15269E+14,UNSustainableDevelopmentPlatform,,SustDev,NonprofitOrganization,0.05,107351,184,yes,https://www.facebook.com/SustDev/,,,,
1.17859E+14,ArquidiócesisdeMonterrey,,arquidiocesisdemonterrey,Church,0.07,107762,23024,no,https://www.facebook.com/arquidiocesisdemonterrey/,,,,
2.90348E+14,DuPont,,dupontco,Company,0.03,107809,340,yes,https://www.facebook.com/dupontco/,,,,
1.16847E+14,DAE|ActividadesEstudiantiles,,DAEUANL,CampusBuilding,0.03,108850,271,yes,https://www.facebook.com/DAEUANL/,,,,
1.75865E+14,CentroSantaFe,,CentroSantaFe,ShoppingMall,0.08,108931,3543,yes,https://www.facebook.com/CentroSantaFe/,,,,
5.48395E+14,LaJugada,,lajugadatv,TVShow,0,109164,172,no,https://www.facebook.com/lajugadatv/,,,,
1.01489E+14,CONALEP,,,HighSchool,0.01,109582,193,yes,https://www.facebook.com/CONALEP-101488896606837/,,,,
2.87749E+14,Jobbatical,,jobbatical,Product/Service,0.49,111635,485,yes,https://www.facebook.com/jobbatical/,,,,
7.84768E+14,NuevoSurCentroComercial,,NuevoSurCC,ShoppingMall,0.04,112045,228,yes,https://www.facebook.com/NuevoSurCC/,,,,
47427598263,SingularityUniversity,,singularityu,EducationalResearchCenter,0.1,112870,1422,yes,https://www.facebook.com/singularityu/,,,,
1.81213E+14,PetroSeven,,Petro7Gas,MotorVehicleCompany,0.03,113964,164,yes,https://www.facebook.com/Petro7Gas/,,,,
3.57413E+14,HagámosloBien,,BienMx,Cause,0.03,114944,1917,yes,https://www.facebook.com/BienMx/,,,,
1.52353E+14,MarceloEbrard,,MarceloEbrardC,Politician,0,115443,77,yes,https://www.facebook.com/MarceloEbrardC/,,,,
2.77725E+14,YukioMishima,,YukioMishimaAuthor,Author,0,116333,2382,yes,https://www.facebook.com/YukioMishimaAuthor/,,,,
1.75457E+14,HospitalSanJoséTecSalud,,HospSanJose,Hospital,0.04,117426,7537,yes,https://www.facebook.com/HospSanJose/,,,,
2.52322E+14,FILIJ-FeriaInternacionaldelLibroInfantilyJuvenil,,FILIJ.Mexico,Arts&Entertainment,0.04,118071,1751,yes,https://www.facebook.com/FILIJ.Mexico/,,,,
1.69044E+14,LuisPescetti,,luis.pescetti,PublicFigure,0.02,119638,2328,no,https://www.facebook.com/luis.pescetti/,,,,
2.08239E+11,CONABIO,,CONABIO,GovernmentOrganization,0.09,121871,3023,yes,https://www.facebook.com/CONABIO/,,,,
5625209996,GeorgeMasonUniversity,,georgemason,PublicSchool,0.05,122638,1180,no,https://www.facebook.com/georgemason/,,,,
2.34072E+14,WOBI|WorldofBusinessIdeasenespañol,,wobi.es,Organization,0.03,124744,224,no,https://www.facebook.com/wobi.es/,,,,
4.57935E+14,EXATEC,,exatec,Community,0.04,125903,9930,yes,https://www.facebook.com/exatec/,,,,
1.25011E+14,Porcelanite,,porcelanite,HomeDecor,0.04,127212,233,no,https://www.facebook.com/porcelanite/,,,,
61213649618,TecnológicodeMonterreyCampusGuadalajara,,TecCampusGDL,PrivateSchool,0.05,128006,3418,yes,https://www.facebook.com/TecCampusGDL/,,,,
1.2566E+11,IngersollRand,,ingersollrand,Tools/Equipment,0.03,128090,657,yes,https://www.facebook.com/ingersollrand/,,,,
1.5001E+14,SirKenRobinson,,SirKenRobinson,Author,0.03,132841,1231,yes,https://www.facebook.com/SirKenRobinson/,,,,
1.6111E+14,ArquitectosMX.com,,AequitectosMX,ReferenceWebsite,0.13,133936,1920,no,https://www.facebook.com/AequitectosMX/,,,,
2.89961E+14,Entrepreneurs'Organization,,EntrepreneursOrganization,NonprofitOrganization,0.05,137181,224,yes,https://www.facebook.com/EntrepreneursOrganization/,,,,
1.30234E+14,UnitedWeDream,,UnitedWeDream,NonprofitOrganization,0.61,141771,15121,yes,https://www.facebook.com/UnitedWeDream/,,,,
9421327710,TechnicolorFabrics,,technicolorfabrics,Musician/Band,0.01,141980,621,yes,https://www.facebook.com/technicolorfabrics/,,,,
59831506882,LetrasLibres,,RevistaLetrasLibres,Book&MagazineDistributor,0.1,145650,2689,no,https://www.facebook.com/RevistaLetrasLibres/,,,,
4.38981E+11,CONARTENUEVOLEON,,conartenl,GovernmentOrganization,0.11,148041,9657,no,https://www.facebook.com/conartenl/,,,,
1.91158E+14,PequeñoCerdoCapitalista,,PequenoCerdoCapitalista,Book,0.06,148996,2237,yes,https://www.facebook.com/PequenoCerdoCapitalista/,,,,
2.60833E+14,MemesTEC,,memes.mty,EntertainmentWebsite,0,149081,149,yes,https://www.facebook.com/memes.mty/,,,,
7.33138E+14,MorelosHabla,,MorelosHabla,News&MediaWebsite,2.04,150511,16993,yes,https://www.facebook.com/MorelosHabla/,,,,
1.55621E+14,NomadRepublic,,nomadrepublic,TravelAgency,0.03,150925,2929,yes,https://www.facebook.com/nomadrepublic/,,,,
2.63192E+14,AguayDrenajedeMonterrey,,AguayDrenajeMty,PublicService,0.03,152232,884,no,https://www.facebook.com/AguayDrenajeMty/,,,,
1.90496E+14,EditorialAnagrama,,AnagramaEditorial,Publisher,0.16,152411,974,yes,https://www.facebook.com/AnagramaEditorial/,,,,
15777654462,IUCN,,iucn.org,NonprofitOrganization,0.02,157048,1357,no,https://www.facebook.com/iucn.org/,,,,
3.02641E+11,QSTopMBA,,topmba,EducationWebsite,0.16,157693,867,yes,https://www.facebook.com/topmba/,,,,
3.25213E+11,MuseodeArtePopular,,MuseoArtePopular,ArtGallery,0.04,159134,581,yes,https://www.facebook.com/MuseoArtePopular/,,,,
1.66121E+14,Museógrafo,,Museografo,News&MediaWebsite,0.01,160045,136,yes,https://www.facebook.com/Museografo/,,,,
2.54853E+14,CEMEXMéxico,,cemexmexico,ConstructionCompany,0.06,162644,22639,yes,https://www.facebook.com/cemexmexico/,,,,
3.53246E+14,InverCapAfore,,InverCapAforeOficial,FinanceCompany,0.04,163185,1491,yes,https://www.facebook.com/InverCapAforeOficial/,,,,
2.02081E+14,CentrodeIntegraciónCiudadana(CIC),,CICMonterrey,Non-GovernmentalOrganization(NGO),0.02,166352,110,yes,https://www.facebook.com/CICMonterrey/,,,,
9885974987,Dragons'Den,,dragonsden,TVShow,0.1,167402,2285,yes,https://www.facebook.com/dragonsden/,,,,
1.41969E+11,"MARCO,MuseodeArteContemporáneodeMonterrey",,museomarcomty,ArtMuseum,0.07,167694,2279,yes,https://www.facebook.com/museomarcomty/,,,,
19408715677,INCAEBusinessSchool,,INCAE,Education,0.05,168070,1535,yes,https://www.facebook.com/INCAE/,,,,
6.24209E+14,ArthurRimbaud,,ArthurRimbaudAuthor,Author,0.01,171433,400,yes,https://www.facebook.com/ArthurRimbaudAuthor/,,,,
1.89318E+14,NachoLlantada,,Nachito10,Musician/Band,0.03,172982,21473,yes,https://www.facebook.com/Nachito10/,,,,
2.52862E+14,Pasiónporlalectura,,pasionxlectura,Education,0.04,176924,686,yes,https://www.facebook.com/pasionxlectura/,,,,
26759825632,Jumbo,,jumbo.mx,Musician/Band,0.01,182518,895,yes,https://www.facebook.com/jumbo.mx/,,,,
1.40151E+14,abookPublishing,,abookpublishing,Publisher,0.03,182530,896,yes,https://www.facebook.com/abookpublishing/,,,,
1.50373E+14,Megustaleerenespañol,,Megustaleerenespanol,Publisher,0.09,183385,730,yes,https://www.facebook.com/Megustaleerenespanol/,,,,
1.41652E+14,500Startups,,500startups,InternetCompany,0.06,183610,923,yes,https://www.facebook.com/500startups/,,,,
1.48965E+14,MoreliaInvita,,moreliainvita,Society&CultureWebsite,0.13,183919,4227,yes,https://www.facebook.com/moreliainvita/,,,,
1.07421E+14,Cintermex,,cintermex,ConventionCenter,0.04,184884,1177,yes,https://www.facebook.com/cintermex/,,,,
1.58848E+11,GeneralMotorsMéxico,,generalmotorsmexico,Company,0.03,187636,2055,yes,https://www.facebook.com/generalmotorsmexico/,,,,
2.90278E+14,EditorialMiguelÁngelPorrúa,,maporrua,Bookstore,0.07,187937,2175,no,https://www.facebook.com/maporrua/,,,,
1.97196E+14,UANL,,uanlred,College&University,0.07,188163,2480,yes,https://www.facebook.com/uanlred/,,,,
1.2624E+11,UPAEP,,UPAEP,Education,0.2,188567,4957,yes,https://www.facebook.com/UPAEP/,,,,
1.69106E+14,JorgeBucay,,BibliotecaJorgeBucayMexico,Writer,0,190789,3566,yes,https://www.facebook.com/BibliotecaJorgeBucayMexico/,,,,
1.10015E+14,Pxndx,,,Musician/Band,0,193661,156,yes,https://www.facebook.com/Pxndx-110014665733804/,,,,
2.87904E+14,AmazingEarth,,TheAmazingEarth,Media/NewsCompany,0.03,195681,316,yes,https://www.facebook.com/TheAmazingEarth/,,,,
73142966622,U.S.Paralympics,,usparalympics,SportsTeam,0.05,197640,1897,no,https://www.facebook.com/usparalympics/,,,,
67637129817,FestivalInternacionaldeCinedeMorelia,,moreliafilmfest,MovieTheater,0.05,197836,3770,no,https://www.facebook.com/moreliafilmfest/,,,,
87735199927,HarvardBusinessSchoolExecutiveEducation,,HBSExecutiveEducation,Education,0.04,198762,945,yes,https://www.facebook.com/HBSExecutiveEducation/,,,,
1.03729E+14,JunotDíaz,,junotdiaz.writer,Author,0.11,199705,14305,no,https://www.facebook.com/junotdiaz.writer/,,,,
1.23763E+11,ASOCIACIÓNDESCOUTSDEMÉXICOA.C.,,scoutsdemexico,NonprofitOrganization,0.05,201062,8469,no,https://www.facebook.com/scoutsdemexico/,,,,
1.92366E+14,LeónMunicipio,,municipio.leon,Public&GovernmentService,0.16,201388,8086,no,https://www.facebook.com/municipio.leon/,,,,
2.10704E+14,ObservatoriodeInnovaciónEducativadelTecnológicodeMonterrey,,Observatoriodeinnovacioneducativa,EducationalResearchCenter,0.07,202040,4357,yes,https://www.facebook.com/Observatoriodeinnovacioneducativa/,,,,
1.19101E+14,Fractal,,Ftv.Fractal,TVShow,0.28,205408,671,yes,https://www.facebook.com/Ftv.Fractal/,,,,
4.22711E+14,GustaveFlaubert,,GustaveFlaubertAuthor,Writer,0,207666,287,yes,https://www.facebook.com/GustaveFlaubertAuthor/,,,,
1.08506E+11,PlanetarioAlfa,,PlanetarioAlfa.Oficial,Museum,0.06,212278,5743,yes,https://www.facebook.com/PlanetarioAlfa.Oficial/,,,,
1.81832E+14,RevistaGatopardo,,Gatopardocom,Magazine,0.16,215150,2663,no,https://www.facebook.com/Gatopardocom/,,,,
1.56425E+14,CINEMA,,Cin3maOficial,Other,0,220593,2525,yes,https://www.facebook.com/Cin3maOficial/,,,,
52821084260,StevieStone,,steviestoneofficial,Musician/Band,0.02,222577,393,yes,https://www.facebook.com/steviestoneofficial/,,,,
1.08538E+14,QSTopUniversities,,topuniversities,Website,0.11,226720,1362,yes,https://www.facebook.com/topuniversities/,,,,
17853721002,VANGUARDIA,,VanguardiaMx,News&MediaWebsite,7.55,227306,20669,no,https://www.facebook.com/VanguardiaMx/,,,,
1.39813E+11,Empleos.clarin.com,,empleos.clarin,Website,0.03,231504,955,no,https://www.facebook.com/empleos.clarin/,,,,
51491238316,"TECNOLÓGICODEMONTERREY,CampusMonterrey",,tecdemty,College&University,0.06,237164,4324,yes,https://www.facebook.com/tecdemty/,,,,
2.11095E+14,"Mars,Incorporated",,Mars,CorporateOffice,0.05,237179,188,yes,https://www.facebook.com/Mars/,,,,
90590618796,UNAIDS,,UNAIDS,NonprofitOrganization,0.04,238635,564,no,https://www.facebook.com/UNAIDS/,,,,
1.52235E+14,CentroMédicoABC,,CentroMedicoABC,Hospital,0.08,242181,1343,yes,https://www.facebook.com/CentroMedicoABC/,,,,
4.56022E+14,DHLMéxico,,DHLMX,Company,0.17,242443,9476,yes,https://www.facebook.com/DHLMX/,,,,
1.60753E+11,emeequis,,emeequis.fans,Magazine,0.16,244722,3370,yes,https://www.facebook.com/emeequis.fans/,,,,
1.53361E+11,AIESECenMéxico,,AIESECMX,Non-GovernmentalOrganization(NGO),0.04,247333,565,no,https://www.facebook.com/AIESECMX/,,,,
1.00531E+14,GASOLINERASOXXOGAS,,oxxogas,GasStation,0.04,254670,3583,yes,https://www.facebook.com/oxxogas/,,,,
1.09318E+14,NosotroslosNobles,,NosotrosLosNobles,Movie,0,262478,584,no,https://www.facebook.com/NosotrosLosNobles/,,,,
50997736442,FeriaInternacionaldelLibrodeGuadalajara,,filgdl,Auditorium,0.05,263797,926,yes,https://www.facebook.com/filgdl/,,,,
3.26104E+11,SandyCoben,,SandyCobenFB,PublicFigure,0.03,264386,2681,yes,https://www.facebook.com/SandyCobenFB/,,,,
1.78382E+14,JacoboWong,,JacoboYT,PublicFigure,0.39,264558,16312,yes,https://www.facebook.com/JacoboYT/,,,,
1.03781E+14,Televisa,,,JustForFun,0,266741,0,no,https://www.facebook.com/pages/Televisa/103781056327021,,,,
1.95397E+11,BrothaLynchHung,,therealBrothaLynchHung,Musician/Band,0,268878,484,yes,https://www.facebook.com/therealBrothaLynchHung/,,,,
1.10248E+14,"Morelia,Mexico",,,City,0,269900,0,no,https://www.facebook.com/pages/Morelia-Mexico/110248232338012,,,,
1.80788E+14,"MasLibros,MejorFuturo(UnProyectodeLecturaMx)",,MasLibrosMejorFuturo,Education,0.14,273435,6557,yes,https://www.facebook.com/MasLibrosMejorFuturo/,,,,
4.99056E+14,EmbajadadelJaponenMexico,,JapanEmb.Mexico,GovernmentOrganization,0.13,279589,8464,no,https://www.facebook.com/JapanEmb.Mexico/,,,,
97070010043,SAHARIS,,SAHARISPOPCULTURE,CollectiblesStore,0.04,283645,326,no,https://www.facebook.com/SAHARISPOPCULTURE/,,,,
66197312668,RevistaInternacionaldearquitecturaydiseñoArquine,,revista.arquine,Media/NewsCompany,0.09,285163,1357,yes,https://www.facebook.com/revista.arquine/,,,,
1.51844E+14,MarcelaGuerra,,MarcelaGuerra.perfil,Politician,0.07,286486,679,yes,https://www.facebook.com/MarcelaGuerra.perfil/,,,,
1.1256E+14,ABAProductos,,abaproductos,InsuranceCompany,0.04,287160,233,yes,https://www.facebook.com/abaproductos/,,,,
1.64866E+14,PeriódicoABC,,PeriodicoABC,Broadcasting&MediaProductionCompany,1.95,288946,48346,no,https://www.facebook.com/PeriodicoABC/,,,,
1.98406E+14,RSSGraffiti,,RSS.Graffiti,AppPage,0,293999,184,no,https://www.facebook.com/RSS.Graffiti/,,,,
3.61117E+14,"ImprobablesLibrairies,ImprobablesBibliothèques",,improbableslibrairiesimprobablesbibliotheques,Community,0.37,297629,44286,no,https://www.facebook.com/improbableslibrairiesimprobablesbibliotheques/,,,,
1.65647E+14,Literatura+1,,literaturamasuno,Book,0.25,298321,7007,yes,https://www.facebook.com/literaturamasuno/,,,,
6.67546E+14,PosibleMéxico,,PosibleMex,Community,0.17,299360,1520,yes,https://www.facebook.com/PosibleMex/,,,,
1.56848E+14,ElChingonario,,Chingonario,Company,0.3,312866,4135,yes,https://www.facebook.com/Chingonario/,,,,
4.15693E+11,Esmas,,esmas.oficial,News&MediaWebsite,0.67,323217,2704,no,https://www.facebook.com/esmas.oficial/,,,,
79616214317,TECHO,,TECHO.org,NonprofitOrganization,0.03,325997,368,no,https://www.facebook.com/TECHO.org/,,,,
2.25849E+14,LewisCarroll,,LewisCarrollAuthor,Author,0,326043,379,no,https://www.facebook.com/LewisCarrollAuthor/,,,,
3.71802E+14,CampusExperienceFundaciónRealmadrid-México,,,SportsTeam,0,328743,94,yes,https://www.facebook.com/Campus-Experience-Fundación-Realmadrid-México-371801972903498/,,,,
7214031395,OxfamGB,,oxfamGB,Non-GovernmentalOrganization(NGO),0.06,343448,3642,yes,https://www.facebook.com/oxfamGB/,,,,
1.12101E+14,JavierSolórzano,,JavierSolorzanoOficial,Interest,0.02,346081,368,yes,https://www.facebook.com/JavierSolorzanoOficial/,,,,
2.51345E+14,AM2CEntertainment,,AM2CEntertainment,Organization,0,350463,208,no,https://www.facebook.com/AM2CEntertainment/,,,,
1.10103E+14,NochedeMuseos,,nochedemuseos,Museum,0.05,350726,2431,yes,https://www.facebook.com/nochedemuseos/,,,,
1.12137E+14,PlanetadeLibrosMéxico,,planetadelibrosmx,Publisher,0.19,350729,2601,yes,https://www.facebook.com/planetadelibrosmx/,,,,
1.22976E+14,PlazaSatéliteCentroComercial,,plazasatelite,ShoppingMall,0.08,353243,813,yes,https://www.facebook.com/plazasatelite/,,,,
78330683438,AcciónPoética,,,Author,0,356210,343,yes,https://www.facebook.com/Acción-Poética-78330683438/,,,,
1.72939E+11,YoTambiénAmoDF,,yotmbamodf,Organization,0,359674,330,yes,https://www.facebook.com/yotmbamodf/,,,,
6.93937E+14,InstitutoNacionaldelEmprendedor,,inadem.se,NonprofitOrganization,0.07,360921,4655,yes,https://www.facebook.com/inadem.se/,,,,
61924315868,GobiernodeMichoacán,,gobmichoacan,GovernmentOrganization,0.13,362493,1815,no,https://www.facebook.com/gobmichoacan/,,,,
45720010957,CindyLaRegia,,piensaprincess,PublicFigure,0.01,362939,2389,no,https://www.facebook.com/piensaprincess/,,,,
1.30124E+11,FnacEspaña,,Fnac.es,Company,0.2,366903,1337,yes,https://www.facebook.com/Fnac.es/,,,,
1.95665E+14,EY,,,Company,0.06,383892,7169,yes,https://www.facebook.com/EY-195665063800329/,,,,
70898963216,RedBullMusicAcademy,,RedBullMusicAcademy,Media/NewsCompany,0.07,384744,1666,no,https://www.facebook.com/RedBullMusicAcademy/,,,,
3.30529E+14,SantanderUK,,santanderuk,FinanceCompany,0.1,388704,1229,yes,https://www.facebook.com/santanderuk/,,,,
1.58304E+11,Famsa,,TiendasFamsaOficial,DepartmentStore,0.14,394950,2369,no,https://www.facebook.com/TiendasFamsaOficial/,,,,
18709970741,TheParisReview,,parisreview,Magazine,0.91,395523,7284,no,https://www.facebook.com/parisreview/,,,,
24961338115,TheBostonConsultingGroup(BCG),,TheBostonConsultingGroup,ConsultingAgency,0.02,395991,1018,no,https://www.facebook.com/TheBostonConsultingGroup/,,,,
1.14724E+14,Alfaguara,,alfaguara,Publisher,0.09,396441,3543,no,https://www.facebook.com/alfaguara/,,,,
48966795116,AmnistíaInternacionalMéxico,,amnistiamexico,NonprofitOrganization,0.05,401675,6406,yes,https://www.facebook.com/amnistiamexico/,,,,
1.15005E+14,FundaciónBibliotecaVirtualMigueldeCervantes,,,Library,0.07,405845,2447,yes,https://www.facebook.com/Fundación-Biblioteca-Virtual-Miguel-de-Cervantes-115005045196224/,,,,
1.34218E+11,MARIOVANNUCCIASTROLOGO,,MarioVAnnucciAstrologo,PublicFigure,0.1,407021,12273,no,https://www.facebook.com/MarioVAnnucciAstrologo/,,,,
1.1675E+14,LibreríaPorrúa,,LibreriaPorrua,Bookstore,0.07,407021,2237,yes,https://www.facebook.com/LibreriaPorrua/,,,,
66877302784,LaLeyenda,,laleyendagrupo,Musician/Band,0.07,408038,1414,yes,https://www.facebook.com/laleyendagrupo/,,,,
1.69031E+14,Zeibiz,,Zeibiz,Media,0.07,408562,20163,no,https://www.facebook.com/Zeibiz/,,,,
